trade_date,SG CTA Index,SG Trend Index,SG Trend Indicator,SG Short-Term Traders Index,SG Multi Alternative Risk Premia Index
2014-06-23, 1954.79, 2240.39, 1618.93, 1021.74,
2014-06-24, 1955.63, 2242.51, 1618.81, 1021.34,
2014-06-25, 1960.72, 2249.84, 1643.28, 1024.77,
2014-06-26, 1964.41, 2257.49, 1670.75, 1027.14,
2014-06-27, 1962.82, 2255.38, 1674.84, 1025.86,
2014-06-30, 1962.10, 2258.10, 1670.29, 1026.45,
2014-07-01, 1972.07, 2275.57, 1684.75, 1030.13,
2014-07-02, 1966.60, 2266.42, 1651.51, 1026.97,
2014-07-03, 1973.96, 2273.26, 1658.50, 1030.12,
2014-07-04, 1973.94, 2272.25, 1656.72, 1029.74,
2014-07-07, 1966.86, 2261.02, 1647.88, 1024.76,
2014-07-08, 1963.36, 2254.16, 1657.75, 1023.43,
2014-07-09, 1966.61, 2259.43, 1670.06, 1022.93,
2014-07-10, 1961.96, 2255.19, 1687.17, 1025.43,
2014-07-11, 1963.07, 2259.65, 1684.58, 1025.84,
2014-07-14, 1963.21, 2259.33, 1671.57, 1022.92,
2014-07-15, 1956.89, 2254.15, 1664.79, 1020.18,
2014-07-16, 1965.25, 2267.28, 1681.90, 1022.39,
2014-07-17, 1962.34, 2267.09, 1701.51, 1021.49,
2014-07-18, 1964.18, 2271.86, 1702.17, 1020.43,
2014-07-21, 1967.24, 2277.90, 1703.23, 1021.11,
2014-07-22, 1982.03, 2303.55, 1727.26, 1023.64,
2014-07-23, 1990.15, 2314.17, 1735.79, 1026.49,
2014-07-24, 1981.89, 2298.05, 1693.28, 1024.08,
2014-07-25, 1979.98, 2295.16, 1697.23, 1024.96,
2014-07-28, 1977.49, 2295.10, 1685.33, 1022.62,
2014-07-29, 1981.53, 2300.41, 1686.03, 1025.04,
2014-07-30, 1967.42, 2280.40, 1639.48, 1021.78,
2014-07-31, 1943.08, 2234.02, 1597.52, 1023.55,
2014-08-01, 1937.30, 2221.43, 1614.16, 1024.27,
2014-08-04, 1944.10, 2234.45, 1621.67, 1024.35,
2014-08-05, 1935.54, 2220.68, 1603.37, 1024.51,
2014-08-06, 1926.72, 2206.47, 1621.64, 1025.54,
2014-08-07, 1927.34, 2210.53, 1632.20, 1030.20,
2014-08-08, 1926.95, 2212.19, 1628.36, 1031.55,
2014-08-11, 1934.27, 2223.15, 1629.83, 1032.86,
2014-08-12, 1939.96, 2233.27, 1645.17, 1033.32,
2014-08-13, 1949.24, 2246.57, 1651.80, 1036.20,
2014-08-14, 1960.31, 2267.23, 1677.82, 1036.88,
2014-08-15, 1964.35, 2276.52, 1689.17, 1035.39,
2014-08-18, 1971.33, 2289.17, 1700.42, 1028.31,
2014-08-19, 1978.01, 2297.46, 1699.25, 1031.19,
2014-08-20, 1979.90, 2303.74, 1711.58, 1030.14,
2014-08-21, 1980.64, 2296.69, 1701.62, 1029.71,
2014-08-22, 1985.95, 2307.48, 1717.51, 1029.91,
2014-08-25, 1996.67, 2325.59, 1733.87, 1032.16,
2014-08-26, 2006.09, 2336.88, 1743.68, 1034.37,
2014-08-27, 2014.41, 2348.11, 1756.26, 1037.46,
2014-08-28, 2014.01, 2344.99, 1760.45, 1037.31,
2014-08-29, 2019.91, 2357.02, 1771.60, 1038.84,
2014-09-01, 2022.94, 2360.01, 1770.33, 1039.44,
2014-09-02, 2021.86, 2359.20, 1793.89, 1042.90,
2014-09-03, 2024.44, 2357.66, 1772.24, 1040.23,
2014-09-04, 2046.50, 2392.31, 1826.62, 1043.88,
2014-09-05, 2050.73, 2398.16, 1817.70, 1044.62,
2014-09-08, 2049.81, 2400.02, 1863.80, 1043.56,
2014-09-09, 2032.76, 2368.62, 1853.96, 1040.27,
2014-09-10, 2029.31, 2370.41, 1831.29, 1040.67,
2014-09-11, 2025.99, 2367.03, 1837.48, 1041.52,
2014-09-12, 2015.07, 2350.16, 1817.05, 1036.17,
2014-09-15, 2008.65, 2342.38, 1810.13, 1035.66,
2014-09-16, 2007.31, 2340.34, 1789.95, 1035.91,
2014-09-17, 2016.59, 2357.59, 1829.49, 1039.23,
2014-09-18, 2026.20, 2374.80, 1823.75, 1042.07,
2014-09-19, 2047.77, 2413.06, 1878.90, 1052.69,
2014-09-22, 2046.60, 2411.47, 1903.63, 1052.42,
2014-09-23, 2037.75, 2399.92, 1917.10, 1052.55,
2014-09-24, 2048.49, 2415.42, 1925.36, 1054.11,
2014-09-25, 2043.03, 2407.59, 1976.11, 1053.87,
2014-09-26, 2052.67, 2422.13, 2020.62, 1053.84,
2014-09-29, 2043.84, 2410.27, 2028.59, 1051.33,
2014-09-30, 2058.82, 2435.60, 2066.82, 1051.96,
2014-10-01, 2058.06, 2433.29, 2075.74, 1052.09,
2014-10-02, 2040.55, 2405.89, 2039.85, 1051.57,
2014-10-03, 2065.17, 2446.36, 2113.30, 1052.79,
2014-10-06, 2054.50, 2423.84, 2063.03, 1049.01,
2014-10-07, 2045.36, 2411.55, 2059.46, 1051.78,
2014-10-08, 2054.74, 2428.93, 2057.65, 1054.89,
2014-10-09, 2052.56, 2429.84, 2075.29, 1058.69,
2014-10-10, 2057.40, 2438.32, 2104.90, 1068.07,
2014-10-13, 2054.33, 2427.76, 2092.11, 1070.16,
2014-10-14, 2067.75, 2447.95, 2128.47, 1073.40,
2014-10-15, 2075.08, 2469.39, 2161.62, 1080.04,
2014-10-16, 2050.67, 2436.83, 2120.54, 1075.76,
2014-10-17, 2049.10, 2429.53, 2100.67, 1073.21,
2014-10-20, 2055.30, 2441.22, 2105.42, 1075.34,
2014-10-21, 2054.63, 2434.93, 2091.21, 1071.73,
2014-10-22, 2062.17, 2446.49, 2106.05, 1071.49,
2014-10-23, 2056.18, 2433.73, 2092.04, 1066.46,
2014-10-24, 2060.67, 2441.47, 2092.19, 1065.20,
2014-10-27, 2058.89, 2443.94, 2086.76, 1066.68,
2014-10-28, 2057.09, 2433.39, 2051.64, 1069.27,
2014-10-29, 2047.54, 2414.39, 2043.26, 1061.53,
2014-10-30, 2070.40, 2443.62, 2072.04, 1065.62,
2014-10-31, 2092.62, 2478.60, 2104.54, 1069.64,
2014-11-03, 2093.37, 2486.42, 2144.70, 1070.85,
2014-11-04, 2100.58, 2505.15, 2164.91, 1073.50,
2014-11-05, 2106.51, 2514.45, 2179.08, 1074.55,
2014-11-06, 2109.93, 2521.62, 2190.10, 1074.17,
2014-11-07, 2103.03, 2507.29, 2163.46, 1072.25,
2014-11-10, 2107.81, 2516.09, 2177.09, 1074.14,
2014-11-11, 2105.59, 2509.86, 2139.79, 1074.03,
2014-11-12, 2110.88, 2520.29, 2153.81, 1077.48,
2014-11-13, 2125.38, 2545.37, 2181.30, 1078.29,
2014-11-14, 2121.53, 2536.95, 2162.30, 1078.04,
2014-11-17, 2129.78, 2545.59, 2169.92, 1080.35,
2014-11-18, 2129.98, 2543.78, 2162.26, 1080.25,
2014-11-19, 2126.59, 2539.01, 2176.37, 1079.02,
2014-11-20, 2130.56, 2544.81, 2175.16, 1076.67,
2014-11-21, 2148.94, 2563.12, 2181.59, 1083.80,
2014-11-24, 2152.27, 2570.53, 2196.07, 1085.31,
2014-11-25, 2161.45, 2584.91, 2211.98, 1090.03,
2014-11-26, 2169.26, 2594.00, 2211.72, 1093.49,
2014-11-27, 2181.72, 2609.16, 2217.15, 1095.02,
2014-11-28, 2210.09, 2659.30, 2323.32, 1102.51,
2014-12-01, 2192.23, 2624.76, 2255.19, 1097.80,
2014-12-02, 2197.05, 2634.21, 2278.79, 1096.78,
2014-12-03, 2203.84, 2643.23, 2278.17, 1100.60,
2014-12-04, 2199.61, 2643.57, 2275.53, 1097.19,
2014-12-05, 2214.22, 2660.82, 2297.16, 1099.93,
2014-12-08, 2211.95, 2658.45, 2298.21, 1101.02,
2014-12-09, 2196.69, 2640.62, 2286.30, 1099.30,
2014-12-10, 2193.04, 2632.03, 2293.79, 1098.75,
2014-12-11, 2201.20, 2644.52, 2314.50, 1098.53,
2014-12-12, 2194.75, 2638.53, 2329.92, 1094.03,
2014-12-15, 2182.74, 2625.34, 2330.84, 1091.19,
2014-12-16, 2179.26, 2627.89, 2353.18, 1091.99,
2014-12-17, 2192.28, 2644.85, 2374.59, 1093.83,
2014-12-18, 2202.38, 2654.77, 2378.80, 1098.60,
2014-12-19, 2208.46, 2664.80, 2371.72, 1103.96,
2014-12-22, 2224.44, 2688.60, 2402.70, 1106.74,
2014-12-23, 2222.64, 2682.94, 2400.50, 1106.83,
2014-12-24, 2226.91, 2691.14, 2398.72, 1106.12,
2014-12-25, 2227.07, 2690.87, 2399.51, 1105.85,
2014-12-26, 2230.06, 2695.03, 2400.77, 1107.17,
2014-12-29, 2244.08, 2721.23, 2432.96, 1108.55,
2014-12-30, 2238.15, 2712.25, 2417.65, 1106.83,
2014-12-31, 2244.67, 2721.79, 2433.14, 1106.81,
2015-01-01, 2245.01, 2721.68, 2433.13, 1106.77,
2015-01-02, 2265.51, 2752.26, 2465.22, 1110.87,
2015-01-05, 2271.73, 2759.49, 2501.67, 1112.93,
2015-01-06, 2272.99, 2761.92, 2522.90, 1110.70,
2015-01-07, 2284.11, 2775.65, 2531.28, 1112.39,
2015-01-08, 2293.36, 2788.11, 2524.32, 1111.68,
2015-01-09, 2288.31, 2780.92, 2520.60, 1111.04,
2015-01-12, 2300.12, 2800.22, 2544.05, 1111.19,
2015-01-13, 2305.01, 2809.63, 2544.64, 1113.33,
2015-01-14, 2301.61, 2805.29, 2540.28, 1108.94,
2015-01-15, 2295.98, 2781.93, 2457.11, 1112.14,
2015-01-16, 2292.80, 2775.46, 2435.95, 1112.10,
2015-01-19, 2295.52, 2778.49, 2437.61, 1112.06,
2015-01-20, 2306.02, 2797.62, 2483.67, 1116.01,
2015-01-21, 2301.01, 2785.55, 2465.69, 1115.36,
2015-01-22, 2322.64, 2819.11, 2490.42, 1125.63,
2015-01-23, 2347.61, 2860.34, 2546.09, 1138.28,
2015-01-26, 2346.34, 2859.75, 2565.73, 1138.64,
2015-01-27, 2334.04, 2839.37, 2528.37, 1134.22,
2015-01-28, 2342.92, 2853.61, 2560.47, 1140.50,
2015-01-29, 2349.10, 2870.18, 2624.56, 1137.06,
2015-01-30, 2341.60, 2861.01, 2640.28, 1141.66,
2015-02-02, 2336.62, 2852.54, 2612.26, 1133.79,
2015-02-03, 2316.37, 2814.73, 2557.15, 1125.75,
2015-02-04, 2323.24, 2829.41, 2579.14, 1128.97,
2015-02-05, 2313.92, 2815.22, 2562.45, 1127.43,
2015-02-06, 2302.49, 2798.38, 2538.08, 1125.67,
2015-02-09, 2284.43, 2771.44, 2519.32, 1117.96,
2015-02-10, 2294.61, 2788.05, 2536.81, 1122.37,
2015-02-11, 2302.61, 2800.58, 2541.72, 1125.12,
2015-02-12, 2300.61, 2799.21, 2518.18, 1126.38,
2015-02-13, 2299.26, 2793.57, 2513.50, 1127.99,
2015-02-16, 2296.85, 2789.47, 2507.08, 1127.53,
2015-02-17, 2289.24, 2776.97, 2476.37, 1123.86,
2015-02-18, 2300.37, 2792.83, 2488.22, 1127.27,
2015-02-19, 2305.00, 2802.10, 2506.17, 1127.89,
2015-02-20, 2308.81, 2809.43, 2507.30, 1128.24,
2015-02-23, 2323.19, 2833.77, 2529.52, 1132.88,
2015-02-24, 2329.89, 2844.64, 2541.14, 1137.50,
2015-02-25, 2325.27, 2841.09, 2532.76, 1138.14,
2015-02-26, 2340.71, 2866.85, 2561.97, 1146.48,
2015-02-27, 2334.57, 2855.14, 2541.94, 1142.95,
2015-03-02, 2340.49, 2864.67, 2546.98, 1145.70,
2015-03-03, 2323.84, 2839.20, 2518.05, 1140.15,
2015-03-04, 2322.51, 2836.26, 2517.03, 1140.41,
2015-03-05, 2334.30, 2856.89, 2549.29, 1144.63,
2015-03-06, 2335.32, 2862.16, 2557.73, 1144.79,
2015-03-09, 2333.82, 2864.25, 2566.13, 1143.38,
2015-03-10, 2339.11, 2878.09, 2598.44, 1140.79,
2015-03-11, 2357.34, 2906.80, 2622.80, 1144.16,
2015-03-12, 2367.33, 2919.71, 2627.35, 1149.62,
2015-03-13, 2377.11, 2940.32, 2654.26, 1151.95,
2015-03-16, 2382.99, 2949.95, 2650.55, 1152.21,
2015-03-17, 2382.06, 2950.57, 2656.73, 1152.55,
2015-03-18, 2386.18, 2956.21, 2653.93, 1152.00,
2015-03-19, 2395.00, 2971.02, 2675.22, 1154.98,
2015-03-20, 2387.62, 2949.70, 2636.00, 1151.13,
2015-03-23, 2372.45, 2921.09, 2602.03, 1144.04,
2015-03-24, 2377.99, 2928.93, 2613.11, 1147.89,
2015-03-25, 2363.97, 2902.82, 2598.56, 1143.11,
2015-03-26, 2344.50, 2873.19, 2579.09, 1136.19,
2015-03-27, 2354.51, 2893.76, 2609.22, 1131.96,
2015-03-30, 2374.44, 2931.30, 2643.36, 1135.79,
2015-03-31, 2374.33, 2929.29, 2657.19, 1136.15,
2015-04-01, 2370.21, 2916.42, 2634.60, 1136.68,
2015-04-02, 2366.30, 2913.21, 2628.06, 1133.37,
2015-04-03, 2368.90, 2915.42, 2615.82, 1134.72,
2015-04-06, 2363.07, 2901.98, 2598.15, 1132.21,
2015-04-07, 2372.62, 2919.98, 2620.88, 1136.47,
2015-04-08, 2384.72, 2946.41, 2656.61, 1136.42,
2015-04-09, 2398.02, 2970.86, 2684.15, 1140.23,
2015-04-10, 2402.80, 2979.34, 2684.12, 1143.27,
2015-04-13, 2404.65, 2989.70, 2703.82, 1143.29,
2015-04-14, 2400.80, 2981.97, 2687.22, 1140.58,
2015-04-15, 2395.58, 2976.37, 2660.11, 1144.58,
2015-04-16, 2381.08, 2950.45, 2621.94, 1140.82,
2015-04-17, 2360.47, 2922.39, 2615.38, 1134.12,
2015-04-20, 2361.37, 2929.30, 2627.12, 1130.03,
2015-04-21, 2369.90, 2941.00, 2640.78, 1129.04,
2015-04-22, 2364.28, 2931.18, 2614.07, 1126.85,
2015-04-23, 2356.37, 2921.74, 2596.44, 1126.75,
2015-04-24, 2364.76, 2934.00, 2616.70, 1134.94,
2015-04-27, 2373.98, 2939.24, 2607.49, 1133.20,
2015-04-28, 2359.27, 2913.85, 2572.13, 1123.59,
2015-04-29, 2320.89, 2851.12, 2500.07, 1117.11,
2015-04-30, 2299.07, 2814.68, 2485.81, 1112.29,
2015-05-01, 2302.13, 2815.34, 2505.50, 1115.42,
2015-05-04, 2301.44, 2816.90, 2490.97, 1112.28,
2015-05-05, 2279.16, 2778.12, 2443.00, 1107.91,
2015-05-06, 2262.19, 2743.97, 2410.25, 1101.40,
2015-05-07, 2265.75, 2746.16, 2417.39, 1095.71,
2015-05-08, 2281.55, 2769.39, 2429.86, 1100.21,
2015-05-11, 2275.23, 2764.50, 2413.98, 1099.40,
2015-05-12, 2268.89, 2750.34, 2384.08, 1097.52,
2015-05-13, 2270.80, 2743.09, 2372.98, 1100.76,
2015-05-14, 2274.72, 2742.05, 2373.75, 1107.22,
2015-05-15, 2281.60, 2750.18, 2372.59, 1106.82,
2015-05-18, 2277.68, 2747.33, 2361.72, 1106.44,
2015-05-19, 2288.25, 2763.71, 2371.51, 1107.28,
2015-05-20, 2293.31, 2773.34, 2388.05, 1109.87,
2015-05-21, 2295.08, 2778.24, 2399.69, 1112.57,
2015-05-22, 2296.34, 2783.35, 2386.26, 1111.07,
2015-05-25, 2295.62, 2782.67, 2383.61, 1112.19,
2015-05-26, 2292.07, 2786.79, 2374.09, 1111.30,
2015-05-27, 2303.01, 2803.59, 2372.90, 1116.35,
2015-05-28, 2299.55, 2801.16, 2376.15, 1112.17,
2015-05-29, 2289.85, 2789.70, 2378.26, 1106.21,
2015-06-01, 2281.71, 2783.11, 2372.81, 1102.63,
2015-06-02, 2263.21, 2750.31, 2381.32, 1101.58,
2015-06-03, 2264.65, 2753.06, 2398.16, 1104.56,
2015-06-04, 2257.81, 2740.40, 2376.97, 1099.59,
2015-06-05, 2255.37, 2743.62, 2388.72, 1100.61,
2015-06-08, 2237.79, 2715.95, 2369.37, 1098.33,
2015-06-09, 2225.51, 2694.95, 2371.37, 1093.66,
2015-06-10, 2224.06, 2692.76, 2393.78, 1094.14,
2015-06-11, 2239.18, 2719.17, 2400.04, 1096.72,
2015-06-12, 2232.27, 2715.92, 2381.40, 1089.83,
2015-06-15, 2224.55, 2707.42, 2367.46, 1086.11,
2015-06-16, 2223.35, 2706.54, 2365.01, 1084.42,
2015-06-17, 2221.19, 2705.17, 2358.53, 1081.94,
2015-06-18, 2219.07, 2704.20, 2356.42, 1085.43,
2015-06-19, 2221.31, 2708.59, 2347.40, 1080.09,
2015-06-22, 2235.37, 2719.24, 2388.33, 1081.10,
2015-06-23, 2238.17, 2723.47, 2405.90, 1085.68,
2015-06-24, 2231.44, 2714.40, 2393.11, 1080.12,
2015-06-25, 2223.81, 2699.80, 2374.87, 1075.67,
2015-06-26, 2224.43, 2700.54, 2388.31, 1073.92,
2015-06-29, 2190.93, 2660.56, 2332.34, 1061.06,
2015-06-30, 2193.02, 2654.02, 2314.45, 1061.01,
2015-07-01, 2201.64, 2665.95, 2313.53, 1058.89,
2015-07-02, 2200.03, 2665.78, 2319.99, 1055.49,
2015-07-03, 2200.53, 2668.20, 2311.41, 1056.48,
2015-07-06, 2205.85, 2678.66, 2279.24, 1062.73,
2015-07-07, 2220.86, 2706.15, 2264.66, 1068.39,
2015-07-08, 2206.43, 2672.66, 2242.16, 1072.18,
2015-07-09, 2204.65, 2664.19, 2261.81, 1067.54,
2015-07-10, 2200.36, 2655.63, 2290.08, 1061.18,
2015-07-13, 2208.37, 2664.03, 2277.12, 1064.67,
2015-07-14, 2211.43, 2670.70, 2276.10, 1065.13,
2015-07-15, 2229.71, 2696.92, 2277.94, 1070.36,
2015-07-16, 2240.39, 2709.37, 2272.77, 1074.19,
2015-07-17, 2247.07, 2723.37, 2272.77, 1074.67,
2015-07-20, 2251.57, 2734.61, 2270.19, 1074.57,
2015-07-21, 2243.17, 2724.40, 2266.94, 1070.67,
2015-07-22, 2250.52, 2736.63, 2274.30, 1070.30,
2015-07-23, 2251.52, 2740.91, 2271.11, 1070.56,
2015-07-24, 2256.84, 2748.40, 2272.97, 1071.02,
2015-07-27, 2245.48, 2735.05, 2254.73, 1065.99,
2015-07-28, 2242.13, 2729.37, 2249.88, 1064.98,
2015-07-29, 2239.97, 2727.51, 2244.95, 1064.61,
2015-07-30, 2253.35, 2746.48, 2260.34, 1067.73,
2015-07-31, 2260.68, 2760.35, 2259.52, 1066.30,
2015-08-03, 2278.78, 2789.58, 2260.50, 1069.58,
2015-08-04, 2270.42, 2776.57, 2255.81, 1066.16,
2015-08-05, 2276.15, 2787.06, 2282.55, 1064.12,
2015-08-06, 2271.41, 2781.21, 2271.71, 1063.01,
2015-08-07, 2268.68, 2778.13, 2258.35, 1062.99,
2015-08-10, 2254.36, 2748.50, 2254.91, 1057.12,
2015-08-11, 2271.41, 2783.66, 2272.24, 1063.20,
2015-08-12, 2251.65, 2751.18, 2221.07, 1062.37,
2015-08-13, 2250.76, 2756.43, 2244.88, 1055.49,
2015-08-14, 2248.40, 2752.26, 2246.08, 1054.25,
2015-08-17, 2258.64, 2770.16, 2247.66, 1055.90,
2015-08-18, 2259.91, 2775.76, 2253.74, 1054.83,
2015-08-19, 2265.24, 2784.62, 2263.30, 1053.49,
2015-08-20, 2258.46, 2773.43, 2251.99, 1059.54,
2015-08-21, 2265.99, 2785.32, 2269.92, 1071.49,
2015-08-24, 2277.09, 2812.18, 2327.21, 1071.88,
2015-08-25, 2263.68, 2782.45, 2301.18, 1069.94,
2015-08-26, 2272.99, 2803.92, 2320.48, 1068.58,
2015-08-27, 2247.58, 2751.59, 2257.69, 1060.13,
2015-08-28, 2229.29, 2723.35, 2222.08, 1055.10,
2015-08-31, 2218.07, 2701.48, 2206.88, 1053.75,
2015-09-01, 2232.81, 2733.60, 2263.55, 1063.67,
2015-09-02, 2232.36, 2733.39, 2259.60, 1061.81,
2015-09-03, 2228.12, 2726.59, 2249.25, 1061.20,
2015-09-04, 2245.88, 2761.34, 2286.65, 1068.19,
2015-09-07, 2246.84, 2765.90, 2284.56, 1067.51,
2015-09-08, 2228.53, 2730.07, 2263.15, 1060.41,
2015-09-09, 2231.36, 2735.56, 2263.31, 1063.36,
2015-09-10, 2224.63, 2727.71, 2262.95, 1060.24,
2015-09-11, 2230.49, 2740.07, 2272.20, 1060.41,
2015-09-14, 2228.48, 2737.36, 2269.94, 1059.39,
2015-09-15, 2219.44, 2720.89, 2244.84, 1056.68,
2015-09-16, 2200.10, 2685.22, 2210.89, 1054.29,
2015-09-17, 2204.74, 2691.96, 2219.72, 1054.96,
2015-09-18, 2219.59, 2722.87, 2267.15, 1061.29,
2015-09-21, 2218.70, 2719.96, 2256.78, 1055.47,
2015-09-22, 2238.84, 2757.83, 2300.09, 1065.59,
2015-09-23, 2241.18, 2765.34, 2314.25, 1063.91,
2015-09-24, 2236.71, 2760.94, 2306.81, 1064.92,
2015-09-25, 2227.48, 2740.46, 2278.35, 1053.99,
2015-09-28, 2242.97, 2769.70, 2323.67, 1058.89,
2015-09-29, 2247.02, 2774.21, 2338.43, 1060.60,
2015-09-30, 2243.92, 2763.31, 2312.66, 1056.19,
2015-10-01, 2244.91, 2769.23, 2313.52, 1056.72,
2015-10-02, 2246.99, 2770.35, 2301.03, 1053.56,
2015-10-05, 2228.91, 2732.86, 2254.60, 1047.85,
2015-10-06, 2216.91, 2703.14, 2225.50, 1048.52,
2015-10-07, 2206.97, 2683.74, 2211.97, 1044.87,
2015-10-08, 2200.09, 2674.04, 2194.53, 1041.78,
2015-10-09, 2186.98, 2647.32, 2176.47, 1041.16,
2015-10-12, 2193.47, 2657.94, 2187.02, 1043.12,
2015-10-13, 2199.58, 2670.50, 2206.92, 1046.29,
2015-10-14, 2210.37, 2686.62, 2212.00, 1053.43,
2015-10-15, 2209.28, 2679.49, 2186.26, 1051.30,
2015-10-16, 2209.77, 2681.34, 2191.97, 1049.16,
2015-10-19, 2214.32, 2691.03, 2210.98, 1048.13,
2015-10-20, 2203.14, 2672.66, 2197.65, 1045.95,
2015-10-21, 2213.17, 2692.33, 2219.19, 1046.04,
2015-10-22, 2231.97, 2713.90, 2214.68, 1054.24,
2015-10-23, 2234.99, 2713.67, 2208.00, 1056.78,
2015-10-26, 2241.44, 2726.34, 2214.95, 1058.26,
2015-10-27, 2251.97, 2744.65, 2239.24, 1062.11,
2015-10-28, 2241.84, 2733.29, 2231.05, 1061.75,
2015-10-29, 2225.18, 2703.83, 2201.50, 1055.21,
2015-10-30, 2217.09, 2691.36, 2186.29, 1052.95,
2015-11-02, 2218.18, 2692.31, 2182.65, 1053.42,
2015-11-03, 2209.21, 2676.18, 2151.95, 1053.49,
2015-11-04, 2209.84, 2679.95, 2147.07, 1052.64,
2015-11-05, 2215.03, 2683.73, 2160.87, 1054.30,
2015-11-06, 2217.56, 2680.99, 2144.78, 1059.56,
2015-11-09, 2216.08, 2684.05, 2147.86, 1058.01,
2015-11-10, 2229.71, 2705.75, 2168.32, 1061.04,
2015-11-11, 2230.21, 2706.43, 2162.20, 1060.41,
2015-11-12, 2228.14, 2705.97, 2162.67, 1057.76,
2015-11-13, 2235.54, 2716.35, 2181.24, 1057.72,
2015-11-16, 2246.48, 2734.64, 2190.63, 1064.14,
2015-11-17, 2256.05, 2748.18, 2188.87, 1068.86,
2015-11-18, 2260.41, 2759.86, 2190.48, 1071.09,
2015-11-19, 2252.83, 2749.86, 2181.45, 1068.08,
2015-11-20, 2262.14, 2763.63, 2190.37, 1073.62,
2015-11-23, 2260.19, 2760.80, 2188.68, 1072.60,
2015-11-24, 2250.09, 2743.87, 2176.42, 1067.71,
2015-11-25, 2258.91, 2757.10, 2179.34, 1070.74,
2015-11-26, 2258.79, 2757.14, 2180.16, 1071.87,
2015-11-27, 2278.22, 2788.82, 2206.68, 1078.97,
2015-11-30, 2275.96, 2783.21, 2203.51, 1077.67,
2015-12-01, 2277.32, 2785.54, 2185.18, 1078.94,
2015-12-02, 2286.44, 2803.04, 2212.84, 1079.25,
2015-12-03, 2222.92, 2700.42, 2149.41, 1061.92,
2015-12-04, 2218.82, 2694.48, 2143.19, 1057.86,
2015-12-07, 2249.98, 2751.57, 2192.75, 1060.44,
2015-12-08, 2246.81, 2745.64, 2197.21, 1061.16,
2015-12-09, 2235.02, 2724.00, 2162.08, 1061.44,
2015-12-10, 2242.04, 2732.53, 2180.03, 1060.66,
2015-12-11, 2252.73, 2746.79, 2185.76, 1067.36,
